Order ID,Order Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub Category,City,State,Region,Quantity,Unit Price,Discount,Cost
ORD-3576,03-08-2025,C002,Bright Retail,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,1,8500,15,5600
ORD-3577,22-06-2025,C008,Horizon Inc,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,1,1800,15,1500
ORD-3578,07-03-2025,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,2,18000,15,12500
ORD-3579,13-12-2025,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,4,2200,10,1300
ORD-3580,17-12-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,5,18000,5,12500
ORD-3581,11-02-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,4,350,10,180
ORD-3582,15-04-2025,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,2,72000,15,52000
ORD-3583,15-10-2024,C007,Ganga Supplies,Retail,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,4,24000,5,17000
ORD-3584,22-04-2024,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,1,24000,15,17000
ORD-3585,28-06-2024,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,1,2200,15,1300
ORD-3586,30-03-2024,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,3,1200,0,700
ORD-3587,06-04-2025,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,1,18000,0,12500
ORD-3588,29-01-2025,C008,Horizon Inc,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,3,1200,5,700
ORD-3589,20-08-2024,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,1,24000,5,17000
ORD-3590,12-07-2024,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,4,350,15,180
ORD-3591,16-02-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,3,8500,15,5600
ORD-3592,06-06-2024,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,1,72000,0,52000
ORD-3593,11-07-2025,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,1,72000,5,52000
ORD-3594,10-12-2024,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,2,72000,0,52000
ORD-3595,26-05-2025,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,3,1800,10,1500
ORD-3596,17-03-2025,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,3,18000,15,12500
ORD-3597,25-06-2025,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,1,2200,5,1300
ORD-3598,27-08-2024,C003,Chola Systems,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,4,350,5,180
ORD-3599,06-04-2025,C007,Ganga Supplies,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,1,1800,15,1500
ORD-3600,29-01-2024,C006,Fair Mart,Consumer,P002,Wireless Mouse,Electronics,Accessories,Hyderabad,Telangana,South,2,1200,10,700
ORD-3601,23-05-2024,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,2,72000,0,52000
ORD-3602,22-06-2024,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,2,1200,5,700
ORD-3603,05-08-2025,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,4,350,15,180
ORD-3604,27-11-2024,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,1,24000,10,17000
ORD-3605,21-04-2024,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,2,72000,15,52000
ORD-3606,24-09-2024,C008,Horizon Inc,Corporate,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,2,18000,5,12500
ORD-3607,18-10-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,5,18000,0,12500
ORD-3608,11-04-2025,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,2,2200,5,1300
ORD-3609,04-06-2025,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,3,2200,10,1300
ORD-3610,26-11-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,9,8500,0,5600
ORD-3611,23-05-2025,C004,Delta Stores,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,2,350,0,180
ORD-3612,10-04-2024,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,10,700
ORD-3613,16-11-2025,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,1,72000,0,52000
ORD-3614,14-12-2024,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,8,2200,0,1300
ORD-3615,01-04-2024,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,6,24000,10,17000
ORD-3616,25-08-2024,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,2,72000,0,52000
ORD-3617,31-07-2025,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,1,1200,0,700
ORD-3618,19-11-2025,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,2,1200,0,700
ORD-3619,22-01-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,4,1200,15,700
ORD-3620,22-07-2025,C004,Delta Stores,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,5,2200,5,1300
ORD-3621,15-06-2024,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,3,2200,0,1300
ORD-3622,24-04-2025,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,3,18000,5,12500
ORD-3623,16-03-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,5,1200,0,700
ORD-3624,30-05-2024,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,2,8500,5,5600
ORD-3625,25-10-2024,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,5,8500,0,5600
ORD-3626,09-09-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,1,18000,0,12500
ORD-3627,13-03-2025,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,4,18000,0,12500
ORD-3628,30-11-2025,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,2,24000,5,17000
ORD-3629,25-06-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,1,18000,5,12500
ORD-3630,28-10-2024,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,5,1800,0,1500
ORD-3631,02-05-2024,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,3,72000,15,52000
ORD-3632,18-05-2024,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,1,1800,5,1500
ORD-3633,14-01-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,5,1200,0,700
ORD-3634,09-06-2025,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,2,8500,15,5600
ORD-3635,23-07-2025,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,3,1800,0,1500
ORD-3636,23-07-2024,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,2,1800,10,1500
ORD-3637,15-04-2025,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,5,350,0,180
ORD-3638,16-05-2025,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,4,72000,10,52000
ORD-3639,31-08-2024,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,3,2200,0,1300
ORD-3640,17-01-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,3,18000,0,12500
ORD-3641,18-12-2025,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,2,2200,5,1300
ORD-3642,26-09-2025,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,5,8500,10,5600
ORD-3643,08-10-2024,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,6,1800,0,1500
ORD-3644,16-03-2025,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,2,1800,0,1500
ORD-3645,12-10-2025,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,2,8500,15,5600
ORD-3646,10-11-2024,C006,Fair Mart,Consumer,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,5,1200,15,700
ORD-3647,01-06-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,1,18000,15,12500
ORD-3648,19-01-2025,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,4,2200,10,1300
ORD-3649,25-03-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,6,1200,5,700
ORD-3650,27-06-2025,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,4,2200,5,1300
ORD-3651,11-10-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,2,1200,0,700
ORD-3652,21-11-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,2,8500,15,5600
ORD-3653,08-03-2024,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,1,24000,0,17000
ORD-3654,30-03-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,3,8500,0,5600
ORD-3655,10-05-2025,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,4,24000,0,17000
ORD-3656,06-04-2025,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,5,350,0,180
ORD-3657,24-04-2024,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,6,1800,5,1500
ORD-3658,17-11-2025,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,8,24000,15,17000
ORD-3659,23-04-2024,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,2,1800,0,1500
ORD-3660,24-09-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,4,8500,0,5600
ORD-3661,22-12-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,4,72000,0,52000
ORD-3662,11-10-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,0,700
ORD-3663,18-07-2025,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,4,2200,10,1300
ORD-3664,25-08-2024,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,3,24000,0,17000
ORD-3665,25-07-2024,C008,Horizon Inc,Corporate,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,4,18000,10,12500
ORD-3666,13-09-2024,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,2,1200,0,700
ORD-3667,24-08-2025,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,1,2200,10,1300
ORD-3668,29-08-2025,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,1,72000,10,52000
ORD-3669,06-04-2025,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,1,72000,5,52000
ORD-3670,06-03-2025,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,4,72000,0,52000
ORD-3671,03-08-2025,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,3,72000,0,52000
ORD-3672,29-03-2025,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,3,18000,10,12500
ORD-3673,29-05-2025,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,2,24000,10,17000
ORD-3674,04-11-2025,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,6,8500,5,5600
ORD-3675,17-04-2024,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,2,72000,5,52000
ORD-3676,22-09-2024,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,3,24000,5,17000
ORD-3677,03-03-2024,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,6,18000,10,12500
ORD-3678,19-07-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,2,24000,15,17000
ORD-3679,08-10-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,1,18000,0,12500
ORD-3680,24-11-2025,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,1,350,0,180
ORD-3681,28-08-2024,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,6,350,10,180
ORD-3682,24-01-2025,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,1,18000,0,12500
ORD-3683,23-12-2024,C002,Bright Retail,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,2,8500,10,5600
ORD-3684,01-03-2024,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,1,18000,0,12500
ORD-3685,17-05-2024,C003,Chola Systems,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,4,350,5,180
ORD-3686,26-12-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,4,8500,5,5600
ORD-3687,23-05-2024,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,3,8500,0,5600
ORD-3688,19-09-2024,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,2,72000,5,52000
ORD-3689,21-06-2025,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,4,72000,10,52000
ORD-3690,31-01-2024,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,1,2200,10,1300
ORD-3691,03-08-2024,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,2,1800,0,1500
ORD-3692,21-02-2024,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,1,8500,0,5600
ORD-3693,29-01-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,1,18000,0,12500
ORD-3694,17-07-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,1,1200,0,700
ORD-3695,10-07-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,1,1800,0,1500
ORD-3696,15-07-2024,C008,Horizon Inc,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,3,24000,5,17000
ORD-3697,14-03-2024,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,2,24000,0,17000
ORD-3698,20-05-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,1,350,0,180
ORD-3699,23-05-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,4,8500,15,5600
ORD-3700,21-11-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,5,1200,0,700
ORD-3701,26-12-2024,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,2,350,10,180
ORD-3702,28-03-2025,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,1,350,15,180
ORD-3703,10-11-2025,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,4,2200,0,1300
ORD-3704,29-10-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Hyderabad,Telangana,South,2,1200,0,700
ORD-3705,12-11-2025,C003,Chola Systems,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,1,350,0,180
ORD-3706,09-09-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,5,1200,10,700
ORD-3707,05-08-2025,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,3,350,5,180
ORD-3708,11-10-2025,C004,Delta Stores,Retail,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,1,350,0,180
ORD-3709,21-07-2024,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,1,1800,0,1500
ORD-3710,28-07-2024,C008,Horizon Inc,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,1,72000,15,52000
ORD-3711,01-01-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,0,700
ORD-3712,30-07-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,1,24000,0,17000
ORD-3713,27-06-2025,C006,Fair Mart,Consumer,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,0,700
ORD-3714,13-11-2024,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,4,1200,0,700
ORD-3715,16-08-2024,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,3,24000,10,17000
ORD-3716,29-11-2024,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,1,1800,0,1500
ORD-3717,12-12-2025,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,1,2200,15,1300
ORD-3718,04-07-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,3,24000,15,17000
ORD-3719,17-09-2024,C008,Horizon Inc,Corporate,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,3,350,10,180
ORD-3720,26-06-2025,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,2,24000,5,17000
ORD-3721,13-04-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,4,8500,0,5600
ORD-3722,08-04-2024,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,2,2200,10,1300
ORD-3723,17-06-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,3,8500,0,5600
ORD-3724,06-03-2025,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,3,2200,0,1300
ORD-3725,07-05-2025,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,2,2200,5,1300
ORD-3726,04-05-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,3,72000,0,52000
ORD-3727,01-09-2025,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Hyderabad,Telangana,South,2,24000,5,17000
ORD-3728,05-05-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,2,1200,0,700
ORD-3729,16-09-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,2,8500,0,5600
ORD-3730,02-12-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,8,8500,0,5600
ORD-3731,19-01-2024,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,2,350,10,180
ORD-3732,18-12-2025,C004,Delta Stores,Retail,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,5,350,5,180
ORD-3733,29-11-2024,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,5,18000,5,12500
ORD-3734,07-04-2024,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,1,1200,0,700
ORD-3735,17-05-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,4,8500,5,5600
ORD-3736,07-09-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,1,18000,5,12500
ORD-3737,06-10-2024,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,5,8500,5,5600
ORD-3738,18-10-2024,C004,Delta Stores,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,1,350,0,180
ORD-3739,04-07-2024,C008,Horizon Inc,Corporate,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,2,2200,0,1300
ORD-3740,14-07-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Hyderabad,Telangana,South,1,1200,15,700
ORD-3741,09-06-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,15,700
ORD-3742,14-04-2025,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,5,2200,10,1300
ORD-3743,25-07-2025,C008,Horizon Inc,Corporate,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,2,2200,0,1300
ORD-3744,30-12-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,1,72000,0,52000
ORD-3745,21-04-2025,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,5,350,10,180
ORD-3746,21-02-2025,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,6,1200,10,700
ORD-3747,27-06-2025,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,1,2200,15,1300
ORD-3748,19-06-2025,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,1,1200,0,700
ORD-3749,23-12-2024,C008,Horizon Inc,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,4,350,0,180
ORD-3750,21-03-2025,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,2,18000,0,12500
ORD-3751,19-06-2024,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,1,18000,5,12500
ORD-3752,27-02-2025,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,2,2200,0,1300
ORD-3753,16-12-2024,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,4,24000,10,17000
ORD-3754,08-05-2025,C008,Horizon Inc,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,1,1800,15,1500
ORD-3755,22-01-2024,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,3,72000,5,52000
ORD-3756,14-05-2024,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,7,1800,0,1500
ORD-3757,13-09-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,2,8500,0,5600
ORD-3758,14-05-2025,C007,Ganga Supplies,Retail,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,3,24000,5,17000
ORD-3759,27-03-2025,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,3,1800,0,1500
ORD-3760,31-05-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,1,8500,0,5600
ORD-3761,02-08-2025,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,1,2200,0,1300
ORD-3762,20-05-2024,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,2,24000,10,17000
ORD-3763,21-02-2024,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,2,1200,5,700
ORD-3764,27-07-2024,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,3,8500,5,5600
